Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,Distances,SASA,Change in SASA,MSA_depth_inhibitors,MSA_depth_peptidase
M36,M36_284,0.1246,4934.2,0.47300000000000003,0.938,0.5660000000000001,93.2796,6.38181554,1.193022354670026,9.547998036574839,10.0,17877.0
M36,M36_33,0.076,3006.2,0.44020000000000004,0.943,0.5406000000000001,94.11800000000001,6.487760660000001,2.186189764970417,17.496516726453915,6.0,17877.0
M36,M36_354,0.0068000000000000005,18.8,0.3094,0.9298,0.43339999999999995,92.46119999999999,9.05665254,7.21915923342195,57.77638442114405,10.0,17877.0
M36,M36_363,0.1222,3553.2,0.5238,0.9458,0.6086,94.5626,6.69808808,1.7058376966454998,13.652162438139253,10.0,17877.0
M36,M36_382,0.1232,4156.0,0.46840000000000004,0.9418,0.5631999999999999,93.9114,6.6442353999999995,0.7484456064524456,5.989960835953948,19.0,17877.0
M36,M36_408,0.1944,4728.8,0.5666,0.9468,0.6426000000000001,94.6054,6.90532108,6.441488398232392,51.55252819713799,1.0,17877.0
M36,M36_409,0.08520000000000001,3455.8,0.44279999999999997,0.9384,0.542,93.37280000000001,7.433756,4.193925911871088,33.564833228260014,8.0,17877.0
M36,M36_44,0.20220000000000002,4978.0,0.5758,0.9469999999999998,0.65,94.4226,6.65966312,1.3896527954878672,11.121671032315868,8.0,17877.0
M36,M36_455,0.23479999999999998,7228.0,0.5898,0.9426,0.6604,94.0326,6.96548468,0.0459424246347312,0.36768647166651613,2.0,17877.0
M36,M36_456,0.183,5408.8,0.5147999999999999,0.9416,0.5998,93.8866,6.76451528,0.5063058931360157,4.052067972277037,2.0,17877.0
M36,M36_468,0.15760000000000002,5575.2,0.4774,0.9384,0.5696,93.1308,5.5503851,1.7678601629465955,14.148540719860708,7.0,17877.0
M36,M36_70,0.058800000000000005,3058.2,0.45280000000000004,0.9436,0.5508,94.2236,6.895242260000001,1.2117551864353686,9.697920659746847,89.0,17877.0
M36,M36_8,0.0066,149.8,0.31779999999999997,0.9352,0.441,93.7422,11.3780799,8.279078632114977,66.25913271000381,90.0,17877.0
M36,M36_86,0.0994,3893.8,0.4878,0.944,0.579,94.061,8.02822952,7.134638792511285,57.099950320218376,14.0,17877.0
M36,M36_98,0.0462,2084.2,0.384,0.9344000000000001,0.49420000000000003,93.0642,8.919189300000001,2.568254711376457,20.554259394769566,6.0,17877.0
M36,M36_small_1,0.13,2740.8,0.5352,0.9512,0.6184000000000001,95.3962,8.0540433,1.078558565286426,8.631921290807732,3.0,17877.0
M36,M36_small_2,0.20780000000000004,2648.4,0.6256,0.952,0.6910000000000001,95.57419999999999,7.2060038,2.592723834087159,20.750090708980863,3.0,17877.0
M36,Original_8,0.0892,6661.6,0.4574,0.9292,0.5516,91.7432,7.6009991,2.0041917660119695,16.039950108139013,14.0,17877.0
M36,Original_9,0.1136,3250.8,0.3706,0.9301999999999999,0.4824,92.6984,5.98211072,1.0373835232558566,8.302389141703532,11.0,17877.0
M36,Pepsin_1511,0.012199999999999999,157.0,0.34299999999999997,0.9363999999999999,0.46159999999999995,93.7712,9.473723,8.287566461442047,66.327062516543,81.0,17877.0
M36,Pepsin_1546,0.127,3764.2,0.5276,0.9458,0.6113999999999999,94.3518,7.546061140000001,1.3802301609146346,11.04625979123357,7.0,17877.0
M36,Pepsin_1630,0.0082,543.4,0.3048,0.9332,0.4302,93.8706,12.426607,9.219527935141189,73.78573777624,122.0,17877.0
M36,Pepsin_1694,0.1062,3538.0,0.45380000000000004,0.9376,0.5506,93.4004,6.942867079999999,2.0420268986248695,16.34275228991492,8.0,17877.0
M36,Pepsin_1703,0.030000000000000006,995.6,0.3548,0.9332,0.4706,93.1062,11.0710563,4.4662642955893,35.74441212956623,8.0,17877.0
M36,Pepsin_1710,0.0248,799.8,0.3148,0.9308,0.438,92.878,10.84947282,5.395588117669604,43.18197773244981,5.0,17877.0
M36,Pepsin_1814,0.134,3991.2,0.4734,0.9401999999999999,0.5666,93.434,6.50445906,3.8670155124436087,30.948503500949254,2.0,17877.0
M36,Pepsin_1869,0.1046,3529.6,0.479,0.9427999999999999,0.5718,93.8466,6.97762096,0.3266033424920945,2.613872288852298,3.0,17877.0
M36,Pepsin_1890,0.1998,5128.6,0.5462,0.9469999999999998,0.6262000000000001,94.2116,6.427750059999999,1.2598021017620833,10.082449794014272,1176.0,17877.0
M36,Pepsin_1979,0.073,3253.2,0.4626,0.9416,0.5586,93.7876,6.96971278,2.4204619438769948,19.371444128667427,10.0,17877.0
M36,Pepsin_2001,0.097,3611.6,0.4474,0.9405999999999999,0.5462,93.7052,7.4136803,2.5350729304708617,20.288698923336227,3.0,17877.0
M36,Pepsin_2081,0.0178,1058.0,0.3664,0.9364000000000001,0.4806,93.6366,9.44835674,4.201669596440607,33.626807494522666,84.0,17877.0
M36,Pepsin_2208,0.0746,3439.6,0.4466,0.9398,0.5452,93.6188,6.962577179999999,2.018685709547939,16.155948055605755,3.0,17877.0
M36,Pepsin_221,0.0128,670.2,0.319,0.931,0.44160000000000005,92.9614,11.512397600000002,4.653636305714283,37.24398804093063,8.0,17877.0
M36,Pepsin_2221,0.15560000000000002,4367.2,0.46440000000000003,0.9394,0.5596,93.43780000000001,5.86384714,0.0,0.0,14.0,17877.0
M36,Pepsin_224,0.1618,5212.4,0.5018,0.9416,0.5896,93.77459999999999,5.95965244,1.9759461541334153,15.813894790983715,201.0,17877.0
M36,Pepsin_2320,0.0298,1556.6,0.3492,0.9343999999999999,0.4664,93.1174,10.328338480000001,3.456242810608957,27.661006887626705,7.0,17877.0
M36,Pepsin_2375,0.047,1942.4,0.389,0.9368000000000001,0.4988,93.2336,11.5847679,6.660773515389396,53.30751112756618,4.0,17877.0
M36,Pepsin_2565,0.06420000000000001,2881.2,0.42800000000000005,0.9368000000000001,0.5298,93.0992,6.3787663000000006,0.9970031778524826,7.979217109663726,7.0,17877.0
M36,Pepsin_405,0.10840000000000001,3837.8,0.44800000000000006,0.9395999999999999,0.5466,93.6492,6.47135048,2.346676231214602,18.780922218604257,2.0,17877.0
M36,Pepsin_441,0.0988,4253.6,0.475,0.9416,0.568,93.87,7.06331366,4.93941819228506,39.531158001481074,3.0,17877.0
M36,Pepsin_716,0.10979999999999998,2651.2,0.43,0.9426,0.5327999999999999,94.19539999999999,11.71050092,3.970692276136583,31.778249508896227,6.0,17877.0
M36,Pepsin_770,0.1192,3840.2,0.4648,0.9416,0.5604,93.7398,6.42246672,2.0123722361550014,16.105420057262922,11.0,17877.0
M36,Pepsin_840,0.0304,1356.2,0.352,0.9342,0.46840000000000004,93.175,11.2443146,5.108454927201808,40.8839930148204,10.0,17877.0
M36,Pepsin_909,0.0118,971.0,0.3082,0.932,0.43260000000000004,93.0358,10.581521480000001,6.393768254988814,51.17061428562476,6.0,17877.0
M36,S8B_1042,0.11879999999999999,3910.2,0.46699999999999997,0.9410000000000001,0.5618000000000001,93.6494,8.72223726,2.918147923783008,23.354525200344206,709.0,17877.0
M36,S8B_1071,0.0868,3120.2,0.4446,0.9408,0.5438000000000001,93.8528,6.94883714,4.154223826272595,33.24708944595915,4.0,17877.0
M36,S8B_1097,0.0206,1473.6,0.36619999999999997,0.9339999999999999,0.4796,93.0552,16.126325400000002,6.933959476815616,55.49387336387048,31.0,17877.0
M36,S8B_1280,0.0021999999999999997,1.0,0.28759999999999997,0.9339999999999999,0.417,93.467,12.8254457,6.513716699664249,52.130585831646655,10.0,17877.0
M36,S8B_1357,0.1456,5596.6,0.48019999999999996,0.9399999999999998,0.572,93.4984,5.943010719999999,2.1200790739617483,16.967419559517793,385.0,17877.0
M36,S8B_1414,0.0914,3542.4,0.43200000000000005,0.9376,0.533,93.298,7.13577526,2.9104251716165774,23.292718460316745,12.0,17877.0
M36,S8B_1664,0.1286,4768.8,0.45519999999999994,0.9359999999999999,0.5512,92.8256,5.62165094,4.07246772104786,32.59277887993486,13.0,17877.0
M36,S8B_1726,0.1396,5519.6,0.471,0.9398,0.5646,93.4814,6.4514207,3.6593861780596937,29.286804146136014,489.0,17877.0
M36,S8B_1779,0.1336,4689.6,0.4838,0.9408,0.5751999999999999,93.5072,5.80122972,4.899526048697965,39.211893146842456,15.0,17877.0
M36,S8B_1913,0.1774,4730.4,0.49420000000000003,0.9408,0.5833999999999999,93.591,6.615241299999999,0.0,0.0,10.0,17877.0
M36,S8B_2253,0.1116,3904.6,0.43079999999999996,0.9376,0.532,93.35159999999999,5.90660714,0.2804961422553021,2.2448670848763674,20.0,17877.0
M36,S8B_2365,0.012199999999999999,900.6,0.3506,0.9338000000000001,0.46719999999999995,93.03540000000001,14.729136360000002,5.877524774171883,47.03901379889463,10.0,17877.0
M36,S8B_2791,0.1568,5535.2,0.4784,0.9401999999999999,0.5708,93.463,6.27909936,1.4474812928252203,11.584484136256266,494.0,17877.0
M36,S8B_2829,0.1424,3519.4,0.49379999999999996,0.9458,0.5841999999999999,94.47439999999999,6.93228316,0.11907442532874506,0.9529765932672675,2.0,17877.0
M36,S8B_30,0.049,2932.4,0.3962,0.9368000000000001,0.5046,93.1832,8.09619786,3.7672400130496513,30.14998009643579,14.0,17877.0
M36,S8B_3054,0.1996,4371.6,0.5466,0.9442,0.6262,94.363,6.42115576,0.3192574237150887,2.555081422289626,8.0,17877.0
M36,S8B_3165,0.0186,697.6,0.3346,0.933,0.4544,92.8752,14.279206679999998,6.499345312309309,52.01556872596486,33.0,17877.0
M36,S8B_3196,0.13340000000000002,4277.8,0.46399999999999997,0.9391999999999999,0.5591999999999999,93.5038,6.069307480000001,2.595406125735895,20.771557628938737,9.0,17877.0
M36,S8B_512,0.147,4221.4,0.5006,0.943,0.5892,93.9472,6.648313400000001,0.20007493891891076,1.6012400073542281,7.0,17877.0
M36,S8B_517,0.11259999999999999,3737.0,0.458,0.9410000000000001,0.5548,93.73140000000001,6.7563293799999995,3.641390900217734,29.142784315468067,4.0,17877.0
M36,S8B_543,0.048799999999999996,1452.6,0.3694,0.937,0.4828,93.7416,18.111365,6.1567491379608565,49.273702584720745,5.0,17877.0
M36,S8B_544,0.028000000000000004,1531.6,0.3322,0.9346,0.45280000000000004,93.24199999999999,7.174687260000001,4.847860942494565,38.79840690271761,12.0,17877.0
M36,S8B_69,0.0616,2656.4,0.42800000000000005,0.9385999999999999,0.53,93.4752,6.629780139999999,2.832691100206434,22.67059704046766,7.0,17877.0
M36,S8B_77,0.074,2780.4,0.4232,0.9390000000000001,0.5266,93.7196,6.77091564,6.172416041142142,49.399087964322874,5.0,17877.0
M36,S8B_884,0.07239999999999999,2436.4,0.3842,0.9384,0.4952,93.7442,10.79835526,5.027979385899442,40.239931059619394,2.0,17877.0
M36,Thermolysin_1,0.08259999999999999,4342.0,0.4468,0.9378,0.545,93.2236,7.343357500000001,5.151092699824043,41.22523169126886,8.0,17877.0
M36,Thermolysin_1166,0.027000000000000003,1395.4,0.4064,0.9394,0.513,93.7362,8.51944608,5.616930604432559,44.95342620594286,90.0,17877.0
M36,Thermolysin_1225,0.0752,2998.6,0.4558,0.9431999999999998,0.5532,94.035,7.625233199999999,2.371523495849483,18.97977987874737,8.0,17877.0
M36,Thermolysin_1445,0.047599999999999996,2152.8,0.41159999999999997,0.9416,0.5176000000000001,94.1174,8.42228338,6.68416733709996,53.49473659143625,105.0,17877.0
M36,Thermolysin_164,0.1056,4123.4,0.46180000000000004,0.9378,0.557,93.3056,7.14142068,0.14383874212419306,1.1511704051556069,16.0,17877.0
M36,Thermolysin_1713,0.1526,4820.0,0.4936,0.9408,0.5831999999999999,93.5752,6.24993446,3.2573655927646756,26.069352483110645,16.0,17877.0
M36,Thermolysin_2182,0.1492,4839.4,0.5084,0.9427999999999999,0.5948,93.6922,5.623827400000001,2.2318602638703897,17.862026921731808,7.0,17877.0
M36,Thermolysin_2311,0.0428,2191.8,0.4104,0.9372,0.5158,93.53,8.0940258,2.4136814680350627,19.317178615726796,88.0,17877.0
M36,Thermolysin_3085,0.10300000000000001,3572.4,0.4878,0.9436,0.5788,93.978,7.294998580000001,2.577596870770221,20.62902657679249,11.0,17877.0
M36,Thermolysin_3395,0.119,4770.6,0.4612,0.9385999999999999,0.5568,93.3698,6.552916859999999,2.23283963924843,17.869865060011445,13.0,17877.0
M36,Thermolysin_350,0.0126,465.2,0.31720000000000004,0.9376,0.441,93.866,13.09159558,5.967971215458325,47.76287487361606,5.0,17877.0
M36,Thermolysin_358,0.10980000000000001,3733.2,0.485,0.9442,0.5768,94.214,7.64718506,3.9406898583515626,31.538134120460693,3.0,17877.0
M36,Thermolysin_420,0.1246,3568.6,0.5064,0.9465999999999999,0.5944,94.5654,7.336084080000001,4.315632160707776,34.53887283479612,5.0,17877.0
M36,Thermolysin_63,0.0992,2639.4,0.43599999999999994,0.9416,0.537,94.06320000000001,7.846982339999999,2.8021305600621473,22.42601488645176,5.0,17877.0
M36,Thermolysin_777,0.2364,6036.8,0.558,0.9416,0.6348,94.2668,7.09983478,0.0,0.0,153.0,17877.0
M36,Trypsin_1567,0.21480000000000002,6052.6,0.5598000000000001,0.9437999999999999,0.6364,94.3538,6.9642371999999995,0.0,0.0,574.0,17877.0
M36,Trypsin_2373,0.1432,6243.8,0.499,0.9389999999999998,0.5871999999999999,93.2192,6.57704848,5.9450447263849195,47.57938956690612,6.0,17877.0
M36,Trypsin_2494,0.16519999999999999,4511.4,0.5032,0.9427999999999999,0.5913999999999999,93.93339999999999,6.65690146,1.8882925414332192,15.11238528557999,26.0,17877.0
M36,Trypsin_2681,0.1558,4388.0,0.4934,0.943,0.5831999999999999,93.9422,6.177338300000001,2.28741507416036,18.306643250583114,23.0,17877.0
M36,Trypsin_3075,0.009600000000000001,98.4,0.332,0.9322000000000001,0.4524,93.30760000000001,20.497647399999998,9.471420179662523,75.80168211014424,9.0,17877.0
M36,Trypsin_3575,0.0616,2130.2,0.40259999999999996,0.937,0.5094000000000001,93.48479999999999,13.134777,4.7976948555423515,38.39691761138336,8.0,17877.0
M36,Trypsin_4265,0.145,5699.8,0.4958,0.9421999999999999,0.5852,93.6474,8.86926554,4.283475056100256,34.28151305402367,328.0,17877.0
M36,Trypsin_4530,0.10980000000000001,6166.2,0.5048,0.9400000000000001,0.5915999999999999,93.2478,7.02675988,3.918970612083244,31.364310620914317,14.0,17877.0
M36,Trypsin_4654,0.08360000000000001,5684.2,0.4702,0.9368000000000001,0.5634,92.8322,7.019108800000001,5.692509100734272,45.55829612432391,13.0,17877.0
M36,Trypsin_4901,0.1728,5345.0,0.538,0.9426,0.619,93.8558,6.814241319999999,2.9190624265846923,23.361844150337674,3.0,17877.0
M36,Trypsin_510,0.1242,4710.0,0.46799999999999997,0.9398,0.5624,93.55940000000001,8.85077386,2.40263011746275,19.22873243267507,61.0,17877.0
M36,Trypsin_735,0.13279999999999997,4352.8,0.4688,0.9398,0.563,93.5776,6.29585674,2.4146115213991557,19.32462202000125,6.0,17877.0
M36,aspartic_peptide_inhibitor_1,0.1644,4490.8,0.5662,0.9474,0.6424000000000001,94.3348,7.92994034,5.668653789661766,45.367377268201416,9.0,17877.0
M36,aspartic_peptide_inhibitor_2,0.1918,4275.4,0.5963999999999999,0.95,0.6668000000000001,94.8674,6.91012336,3.257768635548915,26.072578115637576,6.0,17877.0
M36,aspartic_peptide_inhibitor_3,0.176,4631.6,0.5768,0.9478,0.6512,94.4552,6.84399932,4.006414426218581,32.06414106617511,14.0,17877.0
M36,aspartic_peptide_inhibitor_4,0.1464,3724.2,0.5048,0.9458,0.593,94.3736,6.81188536,2.4387834594453808,19.518074905525253,8.0,17877.0
M36,aspartic_peptide_inhibitor_5,0.13199999999999998,4001.8,0.5115999999999999,0.9458,0.5986,94.3036,7.368539200000001,3.5827271483609975,28.673286501488576,5.0,17877.0
M36,aspartic_peptide_inhibitor_6,0.15660000000000002,3194.4,0.5641999999999999,0.9503999999999999,0.6416000000000001,95.1466,6.55304412,1.0181801684023286,8.148700827549648,2.0,17877.0
M36,aspin,0.0,0.0,0.1966,0.7688,0.31120000000000003,84.3146,13.460001,9.807337378106153,78.49009506287437,652.0,17877.0
M36,cp-113972,0.24220000000000003,2390.0,0.661,0.9532,0.7194,95.93199999999999,7.303178700000001,1.5456870577346975,12.370444639733474,1.0,17877.0
M36,h-256_peptide,0.1796,3048.0,0.5818,0.9516,0.6556,95.2488,6.9917929,4.1097566524927895,32.891209703823854,2.0,17877.0
M36,pepstatin_a,0.17980000000000002,3019.6,0.5866,0.9517999999999999,0.6598,95.4528,6.562085059999999,3.1139043374589086,24.92120318094365,1.0,17877.0
M36,potato_cathepsin_d_inhibitor,0.0104,186.0,0.2496,0.7514000000000001,0.35,88.3892,11.215371999999999,9.199485410043543,73.62533341371383,3241.0,17877.0
M36,saccharopepsin_inh,0.0076,285.4,0.22759999999999997,0.8618,0.3544,85.7534,12.711087,9.90535251722128,79.27452994975015,42.0,17877.0
M36,sqapi,0.022,720.8,0.29579999999999995,0.844,0.4056,87.5544,10.12247312,7.462396967013339,59.723064962091556,1551.0,17877.0
