Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,Distances,SASA,Change in SASA,MSA_depth_inhibitors,MSA_depth_peptidase
thermolysin,M36_98,0.1758,3598.6,0.43220000000000003,0.9352,0.5326000000000001,93.787,8.2345072,2.160135992608126,15.745579069962286,6.0,27893.0
thermolysin,M36_small_1,0.255,2253.2,0.594,0.9568,0.6664,96.7002,7.660224940000001,3.5131191028088153,25.60769081426354,3.0,27893.0
thermolysin,M36_small_2,0.2948,1985.4,0.6484,0.9587999999999999,0.7104,97.3126,6.7090106800000004,0.9034361237276661,6.585291374937431,3.0,27893.0
thermolysin,Original_8,0.1702,5644.8,0.4332,0.9232000000000001,0.5312,91.8566,7.8579573400000005,3.71915876932853,27.10954711953152,14.0,27893.0
thermolysin,Original_9,0.1994,3768.2,0.391,0.9274000000000001,0.49820000000000003,92.9752,6.73515764,0.3423616829913705,2.4955294335692875,11.0,27893.0
thermolysin,Pepsin_1511,0.1918,3871.0,0.487,0.9437999999999999,0.5784,94.5498,7.910201240000001,0.8760383230250717,6.385584394089014,81.0,27893.0
thermolysin,Pepsin_1546,0.309,3789.0,0.6346,0.9536,0.6986,96.31219999999999,6.86044512,0.6439561681083141,4.693900197596867,7.0,27893.0
thermolysin,Pepsin_1630,0.14079999999999998,3720.2,0.4382,0.9385999999999999,0.5382,94.3572,8.19892914,5.027860920977223,36.64888782693507,122.0,27893.0
thermolysin,Pepsin_1694,0.22139999999999999,4548.8,0.488,0.9391999999999999,0.5784,94.015,6.76553068,0.09015465103537909,0.6571517678794307,8.0,27893.0
thermolysin,Pepsin_1703,0.1718,3834.4,0.4346,0.9358000000000001,0.5349999999999999,93.61280000000001,8.02056194,3.290847056329784,23.987514077773774,8.0,27893.0
thermolysin,Pepsin_1710,0.1784,3579.2,0.4258,0.9354000000000001,0.5274,93.63,7.4622668,1.377620186331884,10.041695359223587,5.0,27893.0
thermolysin,Pepsin_1814,0.2172,3574.6,0.4892,0.943,0.5798,94.41659999999999,7.464735880000001,0.0,0.0,2.0,27893.0
thermolysin,Pepsin_1869,0.2064,3622.6,0.5124000000000001,0.9468,0.5993999999999999,94.8508,7.19661596,0.3179176118977485,2.317352663443025,3.0,27893.0
thermolysin,Pepsin_1890,0.25620000000000004,4301.2,0.5652,0.95,0.642,94.9072,7.62416528,0.13529708031604418,0.9862022036303244,1176.0,27893.0
thermolysin,Pepsin_1979,0.1972,3837.4,0.5067999999999999,0.9452,0.5946,94.75919999999999,7.5409165,1.1504127880562744,8.385544048810221,10.0,27893.0
thermolysin,Pepsin_2001,0.18460000000000001,3551.2,0.46180000000000004,0.9416,0.5578000000000001,94.2526,7.9868696,3.6580922326556573,26.664423300937813,3.0,27893.0
thermolysin,Pepsin_2081,0.1286,4188.8,0.4408,0.9390000000000001,0.5404,93.9708,8.7675658,5.362711022544358,39.089664134006554,84.0,27893.0
thermolysin,Pepsin_2208,0.193,3766.2,0.471,0.9410000000000001,0.5652,94.13980000000001,8.36874176,1.54889186188795,11.290122180100225,3.0,27893.0
thermolysin,Pepsin_221,0.1816,3789.4,0.4218,0.9338000000000001,0.5242,93.5166,8.1163256,2.5736625657156487,18.759840846385664,8.0,27893.0
thermolysin,Pepsin_2221,0.26,4447.0,0.5282,0.9426,0.6108,94.6742,6.91356102,0.0,0.0,14.0,27893.0
thermolysin,Pepsin_224,0.2234,4328.6,0.5072,0.943,0.5942000000000001,94.4272,6.28258134,1.703140960538039,12.414468696975282,201.0,27893.0
thermolysin,Pepsin_2320,0.1916,3958.6,0.46799999999999997,0.9391999999999999,0.5618000000000001,93.9032,7.53766284,0.3154334017689252,2.299244855812561,7.0,27893.0
thermolysin,Pepsin_2375,0.192,3605.0,0.45999999999999996,0.9401999999999999,0.5559999999999999,94.09880000000001,6.783914900000001,0.5170507296995563,3.7688660230305144,4.0,27893.0
thermolysin,Pepsin_2565,0.1964,3915.4,0.46980000000000005,0.9391999999999999,0.5636,93.9614,7.890175340000001,1.7858772236019096,13.017546640439608,7.0,27893.0
thermolysin,Pepsin_405,0.2218,3785.8,0.4856,0.9411999999999999,0.5763999999999999,94.24080000000001,6.4665389399999995,0.0,0.0,2.0,27893.0
thermolysin,Pepsin_441,0.1862,3509.6,0.4572,0.9416,0.554,94.2492,7.1800026599999995,0.68944932754333,5.02550716191654,3.0,27893.0
thermolysin,Pepsin_716,0.21480000000000002,3897.4,0.5317999999999999,0.9475999999999999,0.6146,95.122,7.55005242,1.186490792494037,8.64852243234957,6.0,27893.0
thermolysin,Pepsin_770,0.187,3833.8,0.4796,0.9426,0.5721999999999999,94.2258,6.25742388,0.6383879754897464,4.6533127450233,11.0,27893.0
thermolysin,Pepsin_840,0.181,3806.8,0.44980000000000003,0.938,0.5471999999999999,93.8414,7.74909218,2.5086249756068453,18.285771379888075,10.0,27893.0
thermolysin,Pepsin_909,0.164,3766.2,0.42919999999999997,0.9356,0.53,93.6864,7.921693299999999,4.960755378482032,36.15974472251646,6.0,27893.0
thermolysin,S8B_1042,0.2184,4406.6,0.4998,0.9442,0.5888,94.3074,6.29106406,0.1574799580899932,1.1478967715576442,709.0,27893.0
thermolysin,S8B_1071,0.21800000000000003,3755.6,0.4958,0.9433999999999999,0.5856,94.4328,6.68651486,1.1310102812367053,8.244116052457944,4.0,27893.0
thermolysin,S8B_1097,0.18919999999999998,4284.0,0.4694,0.9376,0.563,93.7,9.0953253,6.117968826346667,44.59485987569551,31.0,27893.0
thermolysin,S8B_1280,0.1606,4024.2,0.457,0.9405999999999999,0.5536,94.1818,8.2414834,2.4193160434136702,17.63478419282506,10.0,27893.0
thermolysin,S8B_1357,0.2044,4578.4,0.4788,0.9395999999999999,0.5708,93.7766,6.96392888,0.6297033754456018,4.590009296928362,385.0,27893.0
thermolysin,S8B_1414,0.1924,3969.4,0.4662,0.9388,0.5606,93.8858,7.33507594,0.44026116289922285,3.2091345061536765,12.0,27893.0
thermolysin,S8B_1664,0.1976,4283.0,0.454,0.9356,0.5504,93.34779999999999,6.63209066,0.12444241352982499,0.9070807896335376,13.0,27893.0
thermolysin,S8B_1726,0.19419999999999998,4473.6,0.45999999999999996,0.9384,0.5556,93.782,6.50575628,0.13597519609950154,0.9911450987644989,489.0,27893.0
thermolysin,S8B_1779,0.2096,4066.0,0.49879999999999997,0.9418,0.5875999999999999,94.2388,6.3465147,0.14671526086685024,1.0694311601928002,15.0,27893.0
thermolysin,S8B_1913,0.22160000000000002,3782.8,0.4706,0.9391999999999999,0.5644,93.897,6.123784039999999,0.0,0.0,10.0,27893.0
thermolysin,S8B_2253,0.2098,3638.8,0.4382,0.9362,0.5378000000000001,93.7566,6.29061302,0.6122961333885559,4.463125106702792,20.0,27893.0
thermolysin,S8B_2365,0.18639999999999998,3763.6,0.4406,0.9359999999999999,0.5398,93.8714,6.91678294,0.9987860222325036,7.280312138147851,10.0,27893.0
thermolysin,S8B_2791,0.2002,4410.4,0.462,0.9385999999999999,0.557,93.718,7.128977140000001,2.0365189686852454,14.844514678075992,494.0,27893.0
thermolysin,S8B_2829,0.2294,3458.6,0.5428,0.9488,0.6242,95.37559999999999,7.56826686,0.5322683440894089,3.8797896646213936,2.0,27893.0
thermolysin,S8B_30,0.182,4250.0,0.4704,0.9394,0.5641999999999999,93.72380000000001,7.11835754,1.192884436732621,8.695126734693643,14.0,27893.0
thermolysin,S8B_3054,0.20739999999999997,3806.6,0.5134000000000001,0.9452,0.5997999999999999,94.771,6.68138316,0.15940538785791764,1.1619315391640617,8.0,27893.0
thermolysin,S8B_3165,0.1788,3994.8,0.4528,0.9368000000000001,0.5496000000000001,93.6962,8.4197559,5.298866145913335,38.624288548096324,33.0,27893.0
thermolysin,S8B_3196,0.23679999999999998,4381.4,0.5226,0.9416,0.6064,94.6092,8.92821668,5.241769150383562,38.208099354060515,9.0,27893.0
thermolysin,S8B_512,0.21459999999999999,4111.0,0.5138,0.9442,0.5997999999999999,94.5414,6.58955632,0.12312599240549242,0.897485184091351,7.0,27893.0
thermolysin,S8B_517,0.209,3770.4,0.4896,0.9426,0.5801999999999999,94.349,6.13054,0.24275961441483881,1.7695139180322097,4.0,27893.0
thermolysin,S8B_543,0.1948,3776.8,0.4716,0.9401999999999999,0.5652,94.1336,7.52113756,1.0192922331045255,7.429785211054201,5.0,27893.0
thermolysin,S8B_544,0.1748,3678.8,0.43620000000000003,0.9373999999999999,0.5364000000000001,93.7058,7.9491480999999995,4.3352505163668855,31.600339065288182,12.0,27893.0
thermolysin,S8B_69,0.21259999999999998,3928.0,0.48739999999999994,0.9408,0.5778000000000001,94.0518,6.76524682,0.6913357703117281,5.039257747005818,7.0,27893.0
thermolysin,S8B_77,0.2016,3819.0,0.4774,0.9410000000000001,0.5700000000000001,94.1014,6.85717882,1.6625926991703046,12.118905890883482,5.0,27893.0
thermolysin,S8B_884,0.21000000000000002,3691.4,0.4922000000000001,0.9426,0.5822,94.361,6.1166432,0.0,0.0,2.0,27893.0
thermolysin,Thermolysin_1,0.1778,5020.0,0.49160000000000004,0.9388,0.581,93.473,6.24348886,3.589976094308244,26.167913800628646,8.0,27893.0
thermolysin,Thermolysin_1166,0.1726,3803.8,0.46840000000000004,0.9427999999999999,0.5634,94.4734,8.1902178,3.9776352154981196,28.99362355491012,90.0,27893.0
thermolysin,Thermolysin_1225,0.207,3646.8,0.5194,0.9471999999999999,0.6048,94.9884,9.1766974,7.8153271389872625,56.96717792103844,8.0,27893.0
thermolysin,Thermolysin_1445,0.1856,3507.8,0.47780000000000006,0.9452,0.5711999999999999,94.75640000000001,7.831193379999999,2.5333609042918583,18.466075546992187,105.0,27893.0
thermolysin,Thermolysin_164,0.2064,4674.6,0.5016,0.9390000000000001,0.5892,93.69980000000001,8.86295654,3.686081072654609,26.86843846238508,16.0,27893.0
thermolysin,Thermolysin_1713,0.20739999999999997,3820.6,0.4652,0.9388,0.5599999999999999,93.9136,6.14317274,0.13336260869211936,0.9721015284796222,16.0,27893.0
thermolysin,Thermolysin_2182,0.1958,4098.6,0.49820000000000003,0.943,0.5873999999999999,94.2756,6.66928288,0.9153680925485668,6.672265416929565,7.0,27893.0
thermolysin,Thermolysin_2311,0.1172,4433.6,0.42679999999999996,0.9374,0.5288,93.739,7.8784876,1.919585435543891,13.99216732665567,88.0,27893.0
thermolysin,Thermolysin_3085,0.3232,4617.4,0.634,0.9523999999999999,0.6976,96.1542,7.01458854,0.0,0.0,11.0,27893.0
thermolysin,Thermolysin_3395,0.1868,3964.6,0.44820000000000004,0.937,0.546,93.6662,6.633996379999999,0.982174226368058,7.159226083300956,13.0,27893.0
thermolysin,Thermolysin_350,0.18719999999999998,3763.4,0.48900000000000005,0.9446,0.5801999999999999,94.6362,7.523843099999999,1.477102162242488,10.766835499981692,5.0,27893.0
thermolysin,Thermolysin_358,0.193,3546.6,0.5008,0.9461999999999999,0.5896,94.90180000000001,7.330742320000001,1.8511269211185404,13.493162191985864,3.0,27893.0
thermolysin,Thermolysin_420,0.24159999999999998,3489.2,0.571,0.9512,0.6472,95.87440000000001,7.76966398,1.7705854738148443,12.906082614001344,5.0,27893.0
thermolysin,Thermolysin_63,0.215,3853.6,0.514,0.9453999999999999,0.6002,95.01259999999999,7.68137672,2.80079236945351,20.415426557719297,5.0,27893.0
thermolysin,Thermolysin_777,0.1854,3821.8,0.4338,0.9364000000000001,0.5342,93.7292,8.077170319999999,0.7976359869237937,5.8140971420934004,153.0,27893.0
thermolysin,Trypsin_1567,0.16999999999999998,4572.0,0.46699999999999997,0.9399999999999998,0.5614,94.16040000000001,7.27399992,1.901375766044837,13.859434113600386,574.0,27893.0
thermolysin,Trypsin_2373,0.1926,4802.8,0.4756,0.9359999999999999,0.5678,93.173,7.35318822,2.9187637406169538,21.27533887759278,6.0,27893.0
thermolysin,Trypsin_2494,0.25579999999999997,4367.0,0.5554,0.9456,0.6332,95.19,7.0343793,0.19894160265238792,1.4501173748260656,26.0,27893.0
thermolysin,Trypsin_2681,0.24020000000000002,4286.8,0.5464,0.946,0.6264000000000001,94.60679999999999,6.27217034,0.2742375269981794,1.9989614913490736,23.0,27893.0
thermolysin,Trypsin_3075,0.1906,3845.6,0.4516,0.9368000000000001,0.5484,93.78540000000001,6.70219284,0.17463889898505763,1.272971054632682,9.0,27893.0
thermolysin,Trypsin_3575,0.18,4192.2,0.4648,0.9390000000000001,0.5598,93.9124,7.8673937800000004,2.4663171316606034,17.977382693057827,8.0,27893.0
thermolysin,Trypsin_4265,0.2598,4685.2,0.5426,0.9423999999999999,0.6228,94.7548,7.677008259999999,0.9837739272578301,7.170886560666449,328.0,27893.0
thermolysin,Trypsin_4530,0.223,4728.8,0.5199999999999999,0.9411999999999999,0.604,94.002,6.37173534,1.937644718904588,14.123804350933657,14.0,27893.0
thermolysin,Trypsin_4654,0.1774,4843.6,0.4666,0.9359999999999999,0.5604,93.1352,6.23518784,0.6326421475116728,4.611430479711881,13.0,27893.0
thermolysin,Trypsin_4901,0.2212,4631.2,0.5294000000000001,0.9431999999999998,0.6122,94.338,6.2563866400000006,0.2745533856637815,2.0012638360214416,3.0,27893.0
thermolysin,Trypsin_510,0.272,4367.8,0.54,0.9398,0.6202,94.5906,7.33658872,0.4909860018347393,3.578876024744802,61.0,27893.0
thermolysin,Trypsin_735,0.2084,4165.2,0.48460000000000003,0.9394,0.5756,93.9738,6.26881172,0.7599232919993684,5.539203236382888,6.0,27893.0
thermolysin,aspartic_peptide_inhibitor_1,0.258,3553.4,0.5993999999999999,0.952,0.67,95.8666,7.48703084,1.5238170499118462,11.107347838121191,9.0,27893.0
thermolysin,aspartic_peptide_inhibitor_2,0.34740000000000004,3594.2,0.7006,0.9568,0.752,96.6754,7.56468072,0.09697619476567351,0.7068750985179206,6.0,27893.0
thermolysin,aspartic_peptide_inhibitor_3,0.24500000000000002,3408.2,0.583,0.9513999999999999,0.6566000000000001,95.6282,7.960568040000001,0.7813544095178091,5.6954181027612005,14.0,27893.0
thermolysin,aspartic_peptide_inhibitor_4,0.2492,3690.4,0.5772,0.95,0.6517999999999999,95.7364,7.34675166,0.305307082570592,2.225432484660632,8.0,27893.0
thermolysin,aspartic_peptide_inhibitor_5,0.23759999999999998,3718.6,0.5588,0.9495999999999999,0.6372,95.5362,7.139444499999999,0.2862064227974209,2.086204700032225,5.0,27893.0
thermolysin,aspartic_peptide_inhibitor_6,0.36219999999999997,3042.6,0.7248,0.9586,0.7718,97.2716,6.97472778,0.01451258306182468,0.10578455471845391,2.0,27893.0
thermolysin,aspin,0.0134,119.2,0.2036,0.712,0.3054,85.3682,14.5769454,13.433858396807002,97.92155694151909,651.0,27893.0
thermolysin,cp-113972,0.35459999999999997,1887.8,0.724,0.9608000000000001,0.7712,97.8472,7.2337795400000005,0.7596172186105422,5.5369722181685415,1.0,27893.0
thermolysin,h-256_peptide,0.47539999999999993,3276.8,0.8503999999999999,0.9628,0.8725999999999999,98.13,7.0805235,0.0,0.0,2.0,27893.0
thermolysin,pepstatin_a,0.3022,2322.4,0.6504,0.9576,0.7118,96.9394,6.35119732,0.07883978913911747,0.5746759176260476,1.0,27893.0
thermolysin,potato_cathepsin_d_inhibitor,0.0318,2454.0,0.2818,0.7076,0.367,90.174,10.48509454,11.468807096333359,83.59798160458749,3241.0,27893.0
thermolysin,saccharopepsin_inh,0.09459999999999999,2925.0,0.2972,0.8353999999999999,0.40499999999999997,84.6438,12.9549415,12.4628754820751,90.84390613073182,42.0,27893.0
thermolysin,sqapi,0.1192,6186.0,0.3262,0.8192,0.4248,87.7926,8.4027636,3.3812146079414473,24.646217712234478,1551.0,27893.0
