,Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,PDB file path,PKL file path,Distances,SASA,Change in SASA,MSA_depth_peptidase,MSA_depth_inhibitors
a1_aspartic_peptidase_and_S8B_1913_2,a1_aspartic_peptidase,S8B_1913,0.192,3827,0.508,0.798,0.566,86.288,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.8647904,0.16046872163862153,1.7987750435895251,48585,9
a1_aspartic_peptidase_and_S8B_1913_3,a1_aspartic_peptidase,S8B_1913,0.207,4050,0.512,0.805,0.57,86.506,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.3839283,0.10654169327814139,1.1942797139125816,48585,9
a1_aspartic_peptidase_and_S8B_1913_4,a1_aspartic_peptidase,S8B_1913,0.212,3549,0.51,0.804,0.569,86.577,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.409097,0.07162462807705294,0.8028766738824453,48585,9
a1_aspartic_peptidase_and_S8B_1913_5,a1_aspartic_peptidase,S8B_1913,0.211,3706,0.495,0.805,0.557,86.297,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.9284368,0.011071338492168802,0.1241042315006031,48585,9
a1_aspartic_peptidase_and_S8B_1042_1,a1_aspartic_peptidase,S8B_1042,0.212,5612,0.619,0.797,0.654,86.083,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.7870464,0.0,0.0,48585,714
a1_aspartic_peptidase_and_S8B_1042_2,a1_aspartic_peptidase,S8B_1042,0.197,3965,0.5,0.793,0.559,85.283,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.066886,0.0,0.0,48585,714
a1_aspartic_peptidase_and_S8B_1042_3,a1_aspartic_peptidase,S8B_1042,0.204,4070,0.527,0.792,0.58,84.82,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.508381,3.72982443848887,41.80948815703251,48585,714
a1_aspartic_peptidase_and_S8B_1042_4,a1_aspartic_peptidase,S8B_1042,0.308,6112,0.689,0.797,0.71,86.92,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.7064147,0.0,0.0,48585,714
a1_aspartic_peptidase_and_S8B_1042_5,a1_aspartic_peptidase,S8B_1042,0.215,4214,0.537,0.795,0.589,84.941,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.1992235,5.919312000775082,66.35256138073177,48585,714
a1_aspartic_peptidase_and_M36_409_1,a1_aspartic_peptidase,M36_409,0.18,4366,0.531,0.801,0.585,86.907,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.996295,0.1306914407284768,1.4649864446640155,48585,5
a1_aspartic_peptidase_and_M36_409_2,a1_aspartic_peptidase,M36_409,0.144,3351,0.461,0.798,0.528,86.636,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.296329,5.797778015478239,64.9902254845672,48585,5
a1_aspartic_peptidase_and_M36_409_3,a1_aspartic_peptidase,M36_409,0.196,3614,0.496,0.804,0.558,86.747,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.691776,6.1559644469142984,69.00531831537158,48585,5
a1_aspartic_peptidase_and_M36_409_4,a1_aspartic_peptidase,M36_409,0.176,3443,0.464,0.8,0.531,86.106,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.087777,6.941731389156724,77.81337730250783,48585,5
a1_aspartic_peptidase_and_M36_409_5,a1_aspartic_peptidase,M36_409,0.39,8253,0.748,0.815,0.762,88.979,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.892329,0.0,0.0,48585,5
a1_aspartic_peptidase_and_aspin_1,a1_aspartic_peptidase,aspin,0.012,3,0.178,0.64,0.271,75.613,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,13.27449,6.875384570792784,77.06966226648116,48585,802
a1_aspartic_peptidase_and_aspin_2,a1_aspartic_peptidase,aspin,0.0,0,0.164,0.635,0.259,74.847,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,15.5069685,6.66632755554682,74.7262364706515,48585,802
a1_aspartic_peptidase_and_aspin_3,a1_aspartic_peptidase,aspin,0.0,0,0.167,0.639,0.261,74.715,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,14.163635,7.484442368095221,83.89689909309742,48585,802
a1_aspartic_peptidase_and_aspin_4,a1_aspartic_peptidase,aspin,0.0,0,0.158,0.638,0.254,71.402,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,17.571014,0.3930716079377029,4.40613841427758,48585,802
a1_aspartic_peptidase_and_aspin_5,a1_aspartic_peptidase,aspin,0.0,0,0.156,0.636,0.252,75.597,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,11.837837,6.995716426690709,78.41852288634357,48585,802
a1_aspartic_peptidase_and_Pepsin_441_1,a1_aspartic_peptidase,Pepsin_441,0.163,3764,0.52,0.802,0.576,87.361,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.629621,6.85912858531105,76.88744070520178,48585,3
a1_aspartic_peptidase_and_Pepsin_441_2,a1_aspartic_peptidase,Pepsin_441,0.149,3251,0.473,0.802,0.539,87.286,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.497943,7.021311027377848,78.70542570763199,48585,3
a1_aspartic_peptidase_and_Pepsin_441_3,a1_aspartic_peptidase,Pepsin_441,0.199,3726,0.543,0.806,0.596,87.306,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.074158,5.1087832478484065,57.26693473655876,48585,3
a1_aspartic_peptidase_and_Pepsin_441_4,a1_aspartic_peptidase,Pepsin_441,0.187,3260,0.497,0.801,0.558,86.385,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.90521,4.4589273297712815,49.98237114416861,48585,3
a1_aspartic_peptidase_and_Pepsin_441_5,a1_aspartic_peptidase,Pepsin_441,0.183,3610,0.525,0.806,0.582,86.649,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,10.223917,7.050330402943828,79.03071856231172,48585,3
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_4_1,a1_aspartic_peptidase,aspartic_peptide_inhibitor_4,0.453,6553,0.82,0.816,0.819,89.694,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,7.0975213,0.0,0.0,48585,7
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_4_2,a1_aspartic_peptidase,aspartic_peptide_inhibitor_4,0.191,3659,0.563,0.807,0.612,88.357,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.1246605,0.08263810503280052,0.926332306162992,48585,7
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_4_3,a1_aspartic_peptidase,aspartic_peptide_inhibitor_4,0.217,3911,0.596,0.809,0.639,87.674,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,10.607607,6.947496833071196,77.87800507870415,48585,7
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_4_4,a1_aspartic_peptidase,aspartic_peptide_inhibitor_4,0.213,3623,0.566,0.806,0.614,87.569,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.888688,0.0,0.0,48585,7
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_4_5,a1_aspartic_peptidase,aspartic_peptide_inhibitor_4,0.237,3763,0.61,0.812,0.651,87.786,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.446927,0.0,0.0,48585,7
a1_aspartic_peptidase_and_Trypsin_4901_1,a1_aspartic_peptidase,Trypsin_4901,0.189,4181,0.531,0.804,0.585,87.234,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.602467,0.0,0.0,48585,2
a1_aspartic_peptidase_and_Trypsin_4901_2,a1_aspartic_peptidase,Trypsin_4901,0.18,4141,0.527,0.803,0.583,87.109,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.02846,6.309234576727632,70.72340070314574,48585,2
a1_aspartic_peptidase_and_Trypsin_4901_3,a1_aspartic_peptidase,Trypsin_4901,0.186,4503,0.539,0.806,0.592,87.504,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.097224,4.734193689682748,53.067970963824095,48585,2
a1_aspartic_peptidase_and_Trypsin_4901_4,a1_aspartic_peptidase,Trypsin_4901,0.202,4565,0.571,0.803,0.618,86.401,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.7352543,0.0,0.0,48585,2
a1_aspartic_peptidase_and_Trypsin_4901_5,a1_aspartic_peptidase,Trypsin_4901,0.288,5613,0.679,0.81,0.705,88.004,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,6.6160927,0.0,0.0,48585,2
a1_aspartic_peptidase_and_Pepsin_1511_1,a1_aspartic_peptidase,Pepsin_1511,0.175,3890,0.524,0.798,0.579,86.553,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.934562,3.3092009357186782,37.09450662166437,48585,80
a1_aspartic_peptidase_and_Pepsin_1511_2,a1_aspartic_peptidase,Pepsin_1511,0.156,3653,0.504,0.796,0.562,86.433,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,11.026223,6.887044702625574,77.2003665802665,48585,80
a1_aspartic_peptidase_and_Pepsin_1511_3,a1_aspartic_peptidase,Pepsin_1511,0.17,3798,0.518,0.798,0.574,86.135,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.976925,0.0,0.0,48585,80
a1_aspartic_peptidase_and_Pepsin_1511_4,a1_aspartic_peptidase,Pepsin_1511,0.188,3313,0.513,0.796,0.57,85.851,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,10.122484,2.262221876259057,25.358388927912312,48585,80
a1_aspartic_peptidase_and_Pepsin_1511_5,a1_aspartic_peptidase,Pepsin_1511,0.187,3922,0.537,0.796,0.589,84.835,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.513727,0.047118040432401184,0.5281699409528212,48585,80
a1_aspartic_peptidase_and_M36_33_1,a1_aspartic_peptidase,M36_33,0.199,3521,0.549,0.809,0.601,88.532,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.041708,0.0,0.0,48585,2
a1_aspartic_peptidase_and_M36_33_2,a1_aspartic_peptidase,M36_33,0.191,2981,0.49,0.802,0.553,87.614,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.213673,4.784337175492605,53.63005465186196,48585,2
a1_aspartic_peptidase_and_M36_33_3,a1_aspartic_peptidase,M36_33,0.243,4519,0.63,0.81,0.666,88.563,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.3101563,0.0,0.0,48585,2
a1_aspartic_peptidase_and_M36_33_4,a1_aspartic_peptidase,M36_33,0.269,4585,0.653,0.81,0.685,88.393,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,7.5259995,0.0,0.0,48585,2
a1_aspartic_peptidase_and_M36_33_5,a1_aspartic_peptidase,M36_33,0.207,3588,0.555,0.808,0.606,87.223,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.386336,1.9039994841878283,21.342892996164426,48585,2
a1_aspartic_peptidase_and_Pepsin_2001_1,a1_aspartic_peptidase,Pepsin_2001,0.192,3406,0.518,0.804,0.575,87.643,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.407842,0.0,0.0,48585,4
a1_aspartic_peptidase_and_Pepsin_2001_2,a1_aspartic_peptidase,Pepsin_2001,0.19,3135,0.488,0.8,0.55,87.038,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,7.9581647,0.0,0.0,48585,4
a1_aspartic_peptidase_and_Pepsin_2001_3,a1_aspartic_peptidase,Pepsin_2001,0.196,3213,0.488,0.805,0.552,87.153,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.286285,2.7596976714499832,30.93484667021616,48585,4
a1_aspartic_peptidase_and_Pepsin_2001_4,a1_aspartic_peptidase,Pepsin_2001,0.2,3186,0.491,0.802,0.553,86.702,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.502196,2.911429231710022,32.63568245387313,48585,4
a1_aspartic_peptidase_and_Pepsin_2001_5,a1_aspartic_peptidase,Pepsin_2001,0.2,4078,0.562,0.807,0.611,86.981,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.008353,0.0,0.0,48585,4
a1_aspartic_peptidase_and_S8B_2791_1,a1_aspartic_peptidase,S8B_2791,0.248,5508,0.587,0.798,0.629,86.037,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.075528,0.0,0.0,48585,494
a1_aspartic_peptidase_and_S8B_2791_2,a1_aspartic_peptidase,S8B_2791,0.18,4684,0.518,0.791,0.573,84.5,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,8.825269,0.0,0.0,48585,494
a1_aspartic_peptidase_and_S8B_2791_3,a1_aspartic_peptidase,S8B_2791,0.256,4957,0.564,0.796,0.611,86.143,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,7.7176576,0.0,0.0,48585,494
a1_aspartic_peptidase_and_S8B_2791_4,a1_aspartic_peptidase,S8B_2791,0.233,5138,0.562,0.791,0.608,85.406,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.064053,0.0,0.0,48585,494
a1_aspartic_peptidase_and_S8B_2791_5,a1_aspartic_peptidase,S8B_2791,0.225,6292,0.623,0.795,0.657,84.696,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,7.67589,0.0,0.0,48585,494
a1_aspartic_peptidase_and_Thermolysin_2311_1,a1_aspartic_peptidase,Thermolysin_2311,0.135,3552,0.478,0.793,0.541,85.645,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,10.677424,0.34468460143336993,3.863743990958076,48585,87
a1_aspartic_peptidase_and_Thermolysin_2311_2,a1_aspartic_peptidase,Thermolysin_2311,0.072,2641,0.428,0.79,0.501,85.188,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.706164,6.952825367834315,77.9377353192951,48585,87
a1_aspartic_peptidase_and_Thermolysin_2311_3,a1_aspartic_peptidase,Thermolysin_2311,0.152,3506,0.471,0.794,0.535,85.258,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.718468,7.307918653590781,81.9181555160944,48585,87
a1_aspartic_peptidase_and_Thermolysin_2311_4,a1_aspartic_peptidase,Thermolysin_2311,0.151,3553,0.471,0.79,0.535,85.118,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.8546715,0.0,0.0,48585,87
a1_aspartic_peptidase_and_Thermolysin_2311_5,a1_aspartic_peptidase,Thermolysin_2311,0.154,4065,0.505,0.792,0.562,84.354,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,10.423987,0.0,0.0,48585,87
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_5_1,a1_aspartic_peptidase,aspartic_peptide_inhibitor_5,0.206,3576,0.566,0.807,0.614,88.044,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,10.187077,1.9067776351695376,21.374034695320454,48585,2
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_5_2,a1_aspartic_peptidase,aspartic_peptide_inhibitor_5,0.202,3559,0.581,0.805,0.626,87.974,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,11.3657,6.819014908937134,76.43778622281286,48585,2
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_5_3,a1_aspartic_peptidase,aspartic_peptide_inhibitor_5,0.225,3452,0.57,0.809,0.617,87.763,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.510675,7.012527216474994,78.60696352959303,48585,2
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_5_4,a1_aspartic_peptidase,aspartic_peptide_inhibitor_5,0.21,3759,0.577,0.809,0.624,87.682,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.766216,6.130661035011156,68.72167957640573,48585,2
a1_aspartic_peptidase_and_aspartic_peptide_inhibitor_5_5,a1_aspartic_peptidase,aspartic_peptide_inhibitor_5,0.217,3516,0.569,0.81,0.617,87.553,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.403826,6.6535796324723755,74.58333855478507,48585,2
a1_aspartic_peptidase_and_Pepsin_1869_1,a1_aspartic_peptidase,Pepsin_1869,0.157,3541,0.523,0.803,0.579,87.401,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.396629,1.014630413337601,11.373505361928046,48585,3
a1_aspartic_peptidase_and_Pepsin_1869_2,a1_aspartic_peptidase,Pepsin_1869,0.154,3522,0.526,0.803,0.582,87.453,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,9.321686,0.0,0.0,48585,3
a1_aspartic_peptidase_and_Pepsin_1869_3,a1_aspartic_peptidase,Pepsin_1869,0.182,3633,0.53,0.808,0.586,87.847,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,9.910043,3.743583219136985,41.963717286593265,48585,3
a1_aspartic_peptidase_and_Pepsin_1869_4,a1_aspartic_peptidase,Pepsin_1869,0.209,3680,0.562,0.805,0.611,87.234,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.151013,0.7158865732997131,8.024734595894104,48585,3
a1_aspartic_peptidase_and_Pepsin_1869_5,a1_aspartic_peptidase,Pepsin_1869,0.198,3720,0.549,0.809,0.601,87.222,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.053173,0.0,0.0,48585,3
a1_aspartic_peptidase_and_Pepsin_1979_1,a1_aspartic_peptidase,Pepsin_1979,0.163,3329,0.506,0.803,0.565,87.386,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,8.747056,0.4382821673056108,4.912926435440094,48585,9
a1_aspartic_peptidase_and_Pepsin_1979_2,a1_aspartic_peptidase,Pepsin_1979,0.17,3329,0.499,0.801,0.559,87.435,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.25066,6.917913118937073,77.54638626765019,48585,9
a1_aspartic_peptidase_and_Pepsin_1979_3,a1_aspartic_peptidase,Pepsin_1979,0.198,3836,0.539,0.807,0.593,87.759,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,11.017833,7.179792258791689,80.48192196829605,48585,9
a1_aspartic_peptidase_and_Pepsin_1979_4,a1_aspartic_peptidase,Pepsin_1979,0.18,3754,0.531,0.805,0.586,87.039,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,8.711093,1.6707657656595063,18.72845830803168,48585,9
a1_aspartic_peptidase_and_Pepsin_1979_5,a1_aspartic_peptidase,Pepsin_1979,0.189,3987,0.533,0.807,0.588,86.898,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,8.706917,4.234599494870663,47.46776700897504,48585,9
a1_aspartic_peptidase_and_Thermolysin_1225_1,a1_aspartic_peptidase,Thermolysin_1225,0.177,3592,0.554,0.804,0.604,87.803,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.02743,0.0,0.0,48585,9
a1_aspartic_peptidase_and_Thermolysin_1225_2,a1_aspartic_peptidase,Thermolysin_1225,0.17,3292,0.506,0.804,0.565,87.911,unrelaxed_model_2_multimer_v3_pred_0.pdb,result_model_2_multimer_v3_pred_0.pkl,10.483539,6.779312832481695,75.99274557204008,48585,9
a1_aspartic_peptidase_and_Thermolysin_1225_3,a1_aspartic_peptidase,Thermolysin_1225,0.215,3802,0.571,0.809,0.619,88.115,unrelaxed_model_3_multimer_v3_pred_0.pdb,result_model_3_multimer_v3_pred_0.pkl,8.988886,3.515087882677413,39.40239751908321,48585,9
a1_aspartic_peptidase_and_Thermolysin_1225_4,a1_aspartic_peptidase,Thermolysin_1225,0.191,3701,0.559,0.805,0.608,87.496,unrelaxed_model_4_multimer_v3_pred_0.pdb,result_model_4_multimer_v3_pred_0.pkl,9.417624,0.5847019494096197,6.554219811788138,48585,9
a1_aspartic_peptidase_and_Thermolysin_1225_5,a1_aspartic_peptidase,Thermolysin_1225,0.213,3723,0.57,0.811,0.619,87.774,unrelaxed_model_5_multimer_v3_pred_0.pdb,result_model_5_multimer_v3_pred_0.pkl,9.787388,0.0,0.0,48585,9
a1_aspartic_peptidase_and_Thermolysin_164_1,a1_aspartic_peptidase,Thermolysin_164,0.156,4927,0.532,0.802,0.586,87.06,unrelaxed_model_1_multimer_v3_pred_0.pdb,result_model_1_multimer_v3_pred_0.pkl,9.208273,5.562599236681669,62.35398763234692,48585,16
