Protein 1,Protein 2,LIS,LIA,ipTM,pTM,AFM Confidence,pLDDT,Distances,SASA,Change in SASA,MSA_depth_inhibitors,MSA_depth_peptidase
a1_aspartic_peptidase,Pepsin_1546,0.2084,3696.2,0.5984,0.8089999999999999,0.6402,88.0678,9.4782248,2.8862957885234835,32.353948980198226,6.0,48585.0
a1_aspartic_peptidase,Pepsin_1630,0.1364,4084.2,0.495,0.7886,0.5538000000000001,84.6708,10.1411928,4.108229063124942,46.051216938963606,120.0,48585.0
a1_aspartic_peptidase,Pepsin_1694,0.19460000000000002,3289.0,0.47059999999999996,0.8012,0.5368,86.5484,8.4676443,0.9822726256321624,11.010790557472957,9.0,48585.0
a1_aspartic_peptidase,Pepsin_1703,0.1706,3741.2,0.484,0.7992000000000001,0.5474,86.2304,10.038385199999999,3.92066741752053,43.94874361081191,10.0,48585.0
a1_aspartic_peptidase,Pepsin_1710,0.182,4598.4,0.5342,0.8006,0.5873999999999999,86.3018,9.6560215,1.358850010332221,15.232036882997656,4.0,48585.0
a1_aspartic_peptidase,Pepsin_1814,0.1958,3893.0,0.5418000000000001,0.8046000000000001,0.5942000000000001,87.1146,9.5718728,3.36985753281175,37.77443709014405,5.0,48585.0
a1_aspartic_peptidase,Pepsin_1869,0.18,3619.2,0.538,0.8056000000000001,0.5917999999999999,87.4314,8.7665088,1.0948200411548599,12.272391448883084,3.0,48585.0
a1_aspartic_peptidase,Pepsin_1890,0.21719999999999998,4324.8,0.5732,0.7986000000000001,0.6182000000000001,85.39099999999999,8.4660726,2.7632277796550153,30.9744174381237,1182.0,48585.0
a1_aspartic_peptidase,Pepsin_1979,0.18,3647.0,0.5216000000000001,0.8046000000000001,0.5782,87.3034,9.4867118,4.088270561112909,45.827491997678614,9.0,48585.0
a1_aspartic_peptidase,Pepsin_2001,0.1956,3403.6,0.5094000000000001,0.8036000000000001,0.5682,87.1034,8.63256814,1.1342253806320008,12.714105824817858,4.0,48585.0
a1_aspartic_peptidase,Pepsin_2081,0.16060000000000002,3244.8,0.47300000000000003,0.7934,0.537,85.6874,10.2384793,4.454401158280275,49.93163499921843,84.0,48585.0
a1_aspartic_peptidase,Pepsin_2208,0.1674,3801.8,0.5094000000000001,0.8012,0.568,86.6284,8.9689508,0.7271243618608382,8.150704650384913,8.0,48585.0
a1_aspartic_peptidase,Pepsin_221,0.19039999999999999,3957.8,0.4774,0.7984,0.5416000000000001,86.0548,9.8633702,6.819060670738253,76.43829918998155,6.0,48585.0
a1_aspartic_peptidase,Pepsin_2221,0.2016,4092.8,0.5332,0.8038000000000001,0.5873999999999999,86.8354,7.7564402,0.6868495128184735,7.699243502056648,6.0,48585.0
a1_aspartic_peptidase,Pepsin_224,0.2486,5421.2,0.613,0.795,0.6494,86.19919999999999,7.458480660000001,0.0,0.0,198.0,48585.0
a1_aspartic_peptidase,Pepsin_2320,0.1994,3993.0,0.515,0.8014000000000001,0.5724,86.8112,9.4931392,2.8426207163662087,31.864373011615392,8.0,48585.0
a1_aspartic_peptidase,Pepsin_2375,0.202,3738.0,0.5272,0.8038000000000001,0.5826,87.0584,9.1350494,2.276382579822311,25.51712341466552,5.0,48585.0
a1_aspartic_peptidase,Pepsin_2565,0.1974,4657.8,0.5446,0.8030000000000002,0.5963999999999999,86.829,8.5547122,2.2500588256094862,25.222047142803344,10.0,48585.0
a1_aspartic_peptidase,Pepsin_405,0.19519999999999998,3712.2,0.5122,0.8030000000000002,0.5704,86.7036,8.418077,2.1560959805148174,24.168770098809752,2.0,48585.0
a1_aspartic_peptidase,Pepsin_441,0.1762,3522.2,0.5115999999999999,0.8034000000000001,0.5702,86.9974,10.0661698,6.099696118650483,68.37457817117458,3.0,48585.0
a1_aspartic_peptidase,Pepsin_716,0.2,3800.2,0.5586,0.8068000000000002,0.6082,87.3928,8.7278826,0.3251492753178535,3.644762642280613,8.0,48585.0
a1_aspartic_peptidase,Pepsin_770,0.1906,3281.2,0.4972,0.8038000000000001,0.5586,87.1802,8.49342608,0.14286527158948953,1.601449070614164,11.0,48585.0
a1_aspartic_peptidase,Pepsin_840,0.1796,3649.8,0.4888,0.8009999999999999,0.5512,86.7724,9.5906268,3.3552625106983656,37.610834107144555,11.0,48585.0
a1_aspartic_peptidase,Pepsin_909,0.144,3668.6,0.4676,0.799,0.5336000000000001,86.4632,10.2870782,4.593388816360941,51.48961793925503,7.0,48585.0
a1_aspartic_peptidase,S8B_1042,0.22719999999999999,4794.6,0.5744,0.7948000000000001,0.6184000000000001,85.60940000000001,8.653590320000001,1.9298272878527905,21.63240990755286,714.0,48585.0
a1_aspartic_peptidase,S8B_1071,0.2124,3477.0,0.521,0.8042,0.5773999999999999,86.9718,9.044905400000001,3.391218002421424,38.013877395151034,2.0,48585.0
a1_aspartic_peptidase,S8B_1097,0.2104,4894.0,0.5688000000000001,0.8018000000000001,0.6152,86.5368,9.505328559999999,4.081100965469501,45.74712437472819,27.0,48585.0
a1_aspartic_peptidase,S8B_1280,0.18380000000000002,4497.2,0.5528000000000001,0.8024000000000001,0.6026,86.8394,10.036932799999999,3.737638908266078,41.89708450023628,11.0,48585.0
a1_aspartic_peptidase,S8B_1357,0.18439999999999998,5335.8,0.5532,0.791,0.6008,84.5818,8.657485099999999,0.39917634244105116,4.474569470250545,380.0,48585.0
a1_aspartic_peptidase,S8B_1414,0.191,3962.4,0.5174,0.8008000000000001,0.5744,86.2784,8.82122588,2.742326674175658,30.740126377935855,10.0,48585.0
a1_aspartic_peptidase,S8B_1664,0.18359999999999999,4401.2,0.5096,0.8009999999999999,0.5676,86.1874,8.7444466,3.1711921911328256,35.547496817989305,11.0,48585.0
a1_aspartic_peptidase,S8B_1726,0.2252,5335.0,0.5684,0.7918000000000001,0.6134000000000001,84.888,8.0851861,0.1755098286280475,1.9673784175321998,489.0,48585.0
a1_aspartic_peptidase,S8B_1779,0.20620000000000002,4312.2,0.5548,0.8048,0.6048,86.9872,8.73045106,2.4990231263594898,28.012813881397715,12.0,48585.0
a1_aspartic_peptidase,S8B_1913,0.20259999999999997,3890.6,0.5128,0.8028000000000001,0.5708,86.497,7.5207399,0.0699412762971969,0.784007132577031,9.0,48585.0
a1_aspartic_peptidase,S8B_2253,0.1862,3590.6,0.48,0.7994000000000001,0.544,86.113,7.96446804,0.31759370695950356,3.5600684559971256,23.0,48585.0
a1_aspartic_peptidase,S8B_2365,0.18460000000000001,4463.4,0.5314,0.8018000000000001,0.5856,86.5106,8.5570338,4.467852493305916,50.08241781533367,9.0,48585.0
a1_aspartic_peptidase,S8B_2791,0.2284,5315.8,0.5708,0.7942,0.6155999999999999,85.35640000000001,8.07167952,0.0,0.0,494.0,48585.0
a1_aspartic_peptidase,S8B_2829,0.2812,4406.8,0.6639999999999999,0.8096,0.6932,88.5574,8.25053312,0.15215477683950027,1.7055798323001938,2.0,48585.0
a1_aspartic_peptidase,S8B_30,0.1944,4346.4,0.5266,0.8036000000000001,0.5820000000000001,86.727,8.41310506,1.7910920276221471,20.077256222644852,17.0,48585.0
a1_aspartic_peptidase,S8B_3054,0.2042,3648.2,0.5508,0.8056000000000001,0.6016,87.659,8.418837,2.469663584934357,27.683707935594185,6.0,48585.0
a1_aspartic_peptidase,S8B_3165,0.19039999999999999,4509.8,0.5334,0.8,0.5866,85.9274,9.900879,3.130092033670764,35.08678437025854,29.0,48585.0
a1_aspartic_peptidase,S8B_3196,0.2028,4280.8,0.5408000000000001,0.8019999999999999,0.5932,86.4448,8.4343863,2.802515806063685,31.41481679255336,7.0,48585.0
a1_aspartic_peptidase,S8B_512,0.1844,3955.2,0.533,0.8044,0.5871999999999999,87.1104,9.707184000000002,3.3440887377023385,37.48558163549309,4.0,48585.0
a1_aspartic_peptidase,S8B_517,0.1976,3333.0,0.5058,0.8032,0.5654,86.9006,8.50849,1.2377965263730473,13.8750871692977,3.0,48585.0
a1_aspartic_peptidase,S8B_543,0.1934,3873.6,0.5192,0.8024000000000001,0.576,86.7674,9.522974999999999,4.47992961079658,50.21779633221142,5.0,48585.0
a1_aspartic_peptidase,S8B_544,0.189,3730.2,0.49559999999999993,0.8028000000000001,0.5572,86.5716,9.01129176,4.772574718156495,53.49820331976791,12.0,48585.0
a1_aspartic_peptidase,S8B_69,0.1988,3598.2,0.5062,0.8028000000000001,0.5654,86.862,8.7505877,1.1431788921045216,12.81447026235312,5.0,48585.0
a1_aspartic_peptidase,S8B_77,0.20400000000000001,3694.0,0.5112,0.8030000000000002,0.5694,86.878,8.9268052,1.3024161489102686,14.599441193927458,5.0,48585.0
a1_aspartic_peptidase,S8B_884,0.1988,3648.6,0.528,0.8042,0.5831999999999999,87.1734,9.2906656,2.811714903358606,31.517934125755026,3.0,48585.0
a1_aspartic_peptidase,Thermolysin_1,0.19219999999999998,4618.0,0.5296000000000001,0.8032,0.5841999999999999,86.7292,8.964584200000001,1.1175724156969549,12.52743432010935,6.0,48585.0
a1_aspartic_peptidase,Thermolysin_1166,0.18180000000000002,3807.0,0.5307999999999999,0.7952,0.5836,85.7456,8.9517576,4.660889887551296,52.246271578873404,90.0,48585.0
a1_aspartic_peptidase,Thermolysin_1225,0.19319999999999998,3622.0,0.5519999999999999,0.8066000000000001,0.603,87.8198,9.5409734,2.1758205329137454,24.389872580582285,9.0,48585.0
a1_aspartic_peptidase,Thermolysin_1445,0.1888,3665.8,0.5358,0.797,0.5883999999999999,86.1236,8.9551196,3.0006436106637,33.63573153977917,104.0,48585.0
a1_aspartic_peptidase,Thermolysin_164,0.1924,4638.4,0.536,0.8026,0.5894,86.712,10.0645834,5.47279341375728,61.34730875190316,16.0,48585.0
a1_aspartic_peptidase,Thermolysin_1713,0.192,3786.0,0.504,0.8014000000000001,0.5634,86.3908,9.3755546,4.66786166854986,52.324421797442675,17.0,48585.0
a1_aspartic_peptidase,Thermolysin_2182,0.21139999999999998,4295.8,0.5702,0.8054,0.6174,87.1822,8.41202982,3.1559986545916905,35.37718478412387,7.0,48585.0
a1_aspartic_peptidase,Thermolysin_2311,0.13279999999999997,3463.4,0.47059999999999996,0.7918000000000001,0.5348,85.1126,10.2761429,2.921085724571693,32.743926965269516,87.0,48585.0
a1_aspartic_peptidase,Thermolysin_3085,0.19419999999999998,3787.0,0.5614,0.8068000000000002,0.6104,87.56559999999999,9.2093168,3.2616512388850465,36.56149802583844,20.0,48585.0
a1_aspartic_peptidase,Thermolysin_3395,0.19039999999999999,4222.8,0.4974,0.8019999999999999,0.5582,86.6702,9.5701979,6.2071063871026215,69.5785941834169,14.0,48585.0
a1_aspartic_peptidase,Thermolysin_350,0.1664,3727.4,0.5338,0.8046000000000001,0.588,87.4036,10.671874800000001,4.813300888003423,53.95472355120976,6.0,48585.0
a1_aspartic_peptidase,Thermolysin_358,0.1916,3502.2,0.5474,0.8051999999999999,0.5992,87.384,8.72015892,1.4630346751448913,16.39989547298388,5.0,48585.0
a1_aspartic_peptidase,Thermolysin_420,0.242,3727.0,0.6134000000000001,0.8092,0.6526,88.3952,8.97308632,3.1989863495761375,35.85905559439679,3.0,48585.0
a1_aspartic_peptidase,Thermolysin_63,0.1938,4400.0,0.5820000000000001,0.8046000000000001,0.6266,87.17999999999999,10.035906800000001,3.121397340525745,34.98932115823053,5.0,48585.0
a1_aspartic_peptidase,Thermolysin_777,0.1754,3802.8,0.49139999999999995,0.7884,0.5509999999999999,84.672,8.12713688,0.37915135300553165,4.250099237815624,152.0,48585.0
a1_aspartic_peptidase,Trypsin_1567,0.1924,5063.8,0.562,0.7938000000000001,0.6083999999999999,84.843,9.735320300000001,1.1302068594014638,12.669060188336104,574.0,48585.0
a1_aspartic_peptidase,Trypsin_2373,0.193,4617.8,0.517,0.8006,0.5736,86.0756,8.20261692,2.403232544858711,26.939048815813372,7.0,48585.0
a1_aspartic_peptidase,Trypsin_2494,0.22400000000000003,4305.4,0.5748,0.8066000000000001,0.621,87.6746,8.811184520000001,0.9012879625736259,10.102992518480287,25.0,48585.0
a1_aspartic_peptidase,Trypsin_2681,0.2068,3793.2,0.5388,0.8038000000000001,0.592,87.1534,9.132626259999999,3.046920224491764,34.15446950444753,22.0,48585.0
a1_aspartic_peptidase,Trypsin_3075,0.3064,6582.8,0.644,0.8071999999999999,0.6766,87.5476,7.97887412,1.6216233597963339,18.1775962313231,6.0,48585.0
a1_aspartic_peptidase,Trypsin_3575,0.19060000000000002,4659.0,0.5528000000000001,0.8026,0.6032,86.6876,10.094455,3.930263723089175,44.0563134524064,10.0,48585.0
a1_aspartic_peptidase,Trypsin_4265,0.1902,4771.0,0.5404,0.7934,0.591,84.90740000000001,9.0388252,4.889084815556389,54.80422391611241,329.0,48585.0
a1_aspartic_peptidase,Trypsin_4530,0.2178,5496.2,0.5871999999999999,0.8056000000000001,0.6308,87.0628,8.292406699999999,3.291681255248986,36.89811966426394,16.0,48585.0
a1_aspartic_peptidase,Trypsin_4654,0.1866,4685.4,0.514,0.7984,0.5711999999999999,85.6266,9.0192771,2.5397840308428226,28.469723470942974,8.0,48585.0
a1_aspartic_peptidase,Trypsin_4901,0.209,4600.6,0.5694,0.8051999999999999,0.6165999999999999,87.2504,7.6158996000000005,2.208685653282076,24.758274333393967,2.0,48585.0
a1_aspartic_peptidase,Trypsin_510,0.2542,5136.0,0.567,0.7976000000000001,0.6132,85.6702,8.196997880000001,4.199242071741063,47.07142777425247,60.0,48585.0
a1_aspartic_peptidase,Trypsin_735,0.25460000000000005,5264.4,0.5952,0.805,0.637,87.3178,7.54399346,1.0993209752031807,12.322844694576625,5.0,48585.0
a1_aspartic_peptidase,aspartic_peptide_inhibitor_1,0.2394,3619.6,0.622,0.8094000000000001,0.6597999999999999,88.1654,9.1933256,1.756532728633962,19.6898635650035,11.0,48585.0
a1_aspartic_peptidase,aspartic_peptide_inhibitor_2,0.2502,3352.2,0.6344000000000001,0.8099999999999999,0.6696,88.2604,8.753896600000001,2.918274854485134,32.71241850112246,7.0,48585.0
a1_aspartic_peptidase,aspartic_peptide_inhibitor_3,0.3012,4191.6,0.6961999999999999,0.8116,0.7192000000000001,88.7378,8.978906740000001,2.8491539524890785,31.93760735891804,13.0,48585.0
a1_aspartic_peptidase,aspartic_peptide_inhibitor_4,0.2622,4301.8,0.631,0.8099999999999999,0.667,88.21600000000001,8.83308076,1.4060269876207994,15.760867476973427,7.0,48585.0
a1_aspartic_peptidase,aspartic_peptide_inhibitor_5,0.21200000000000002,3572.4,0.5725999999999999,0.808,0.6195999999999999,87.8032,10.0466988,5.70451208561304,63.944760515783436,2.0,48585.0
a1_aspartic_peptidase,aspartic_peptide_inhibitor_6,0.26639999999999997,3033.4,0.6708000000000001,0.8118000000000001,0.6992,89.1362,9.1529314,3.913533597030755,43.86877700964864,2.0,48585.0
a1_aspartic_peptidase,aspin,0.0024000000000000002,0.6,0.1646,0.6376000000000001,0.2594,74.4348,14.470788899999999,5.682988505812647,63.703491826170236,802.0,48585.0
a1_aspartic_peptidase,cp-113972,0.36740000000000006,1952.4,0.7918000000000001,0.8148,0.7966,90.0582,8.21975496,1.2158750620214906,13.629358390555888,1.0,48585.0
a1_aspartic_peptidase,h-256_peptide,0.2746,2755.2,0.6764,0.8131999999999999,0.7036,89.3806,8.9423331,3.287914026316386,36.855890890218426,1.0,48585.0
a1_aspartic_peptidase,pepstatin_a,0.3,2565.2,0.7045999999999999,0.8134,0.7264,89.38419999999999,7.4246080800000005,1.3547551614683577,15.18613565147806,1.0,48585.0
a1_aspartic_peptidase,potato_cathepsin_d_inhibitor,0.03319999999999999,971.6,0.23079999999999998,0.6282,0.3104,81.0978,12.0513846,7.227795365927935,81.02001306947578,4305.0,48585.0
a1_aspartic_peptidase,saccharopepsin_inh,0.1162,3750.6,0.3204,0.7458,0.4056,78.4,8.760230199999999,4.660657411847801,52.243665641159076,68.0,48585.0
a1_aspartic_peptidase,sqapi,0.007000000000000001,53.0,0.2572,0.7032,0.3466,76.80019999999999,14.7830182,5.757757237344395,64.54161234552623,1599.0,48585.0
